Agent,Answered (Y/N),Avg Talk Duration,Call Id,Date,Resolved,Time,Topic,Satisfaction rating,Speed of answer in seconds
Dan,Y,30-12-1899 00:06:53,ID1149,2021-01-21,Y,30-12-1899 11:15:22,Payment related,1,68
Dan,Y,30-12-1899 00:05:37,ID1453,2021-01-26,Y,30-12-1899 15:37:26,Payment related,1,19
Dan,Y,30-12-1899 00:04:08,ID1665,2021-01-30,Y,30-12-1899 12:51:50,Payment related,1,16
Dan,Y,30-12-1899 00:03:31,ID1742,2021-01-31,Y,30-12-1899 12:43:12,Payment related,1,16
Dan,Y,30-12-1899 00:03:12,ID3702,2021-03-06,Y,30-12-1899 10:40:48,Payment related,1,71
Dan,Y,30-12-1899 00:04:26,ID3933,2021-03-10,Y,30-12-1899 14:00:58,Payment related,1,13
Dan,Y,30-12-1899 00:02:17,ID4141,2021-03-14,Y,30-12-1899 13:00:29,Payment related,1,119
Diane,Y,30-12-1899 00:00:43,ID1571,2021-01-28,Y,30-12-1899 17:52:48,Payment related,1,61
Diane,Y,30-12-1899 00:04:42,ID2034,2021-02-05,Y,30-12-1899 09:37:26,Payment related,1,27
Diane,Y,30-12-1899 00:05:14,ID2136,2021-02-06,Y,30-12-1899 14:55:41,Payment related,1,73
Diane,Y,30-12-1899 00:04:37,ID2896,2021-02-20,Y,30-12-1899 11:41:17,Payment related,1,15
Diane,Y,30-12-1899 00:03:23,ID3482,2021-03-02,Y,30-12-1899 13:23:31,Payment related,1,89
Diane,Y,30-12-1899 00:02:54,ID3867,2021-03-09,Y,30-12-1899 10:30:43,Payment related,1,46
Diane,Y,30-12-1899 00:05:13,ID4710,2021-03-25,Y,30-12-1899 11:44:10,Payment related,1,95
Greg,Y,30-12-1899 00:06:35,ID1106,2021-01-20,Y,30-12-1899 12:00:00,Payment related,1,15
Greg,Y,30-12-1899 00:01:00,ID1212,2021-01-22,Y,30-12-1899 14:49:55,Payment related,1,99
Greg,Y,30-12-1899 00:01:03,ID2297,2021-02-09,Y,30-12-1899 17:03:50,Payment related,1,110
Greg,Y,30-12-1899 00:00:46,ID2466,2021-02-12,Y,30-12-1899 12:50:24,Payment related,1,57
Greg,Y,30-12-1899 00:02:11,ID4189,2021-03-15,Y,30-12-1899 12:10:05,Payment related,1,49
Greg,Y,30-12-1899 00:06:31,ID4240,2021-03-16,Y,30-12-1899 12:21:36,Payment related,1,22
Greg,Y,30-12-1899 00:01:17,ID4586,2021-03-22,Y,30-12-1899 16:49:26,Payment related,1,62
Jim,Y,30-12-1899 00:02:23,ID1053,2021-01-19,Y,30-12-1899 11:55:41,Payment related,1,98
Jim,Y,30-12-1899 00:02:35,ID1335,2021-01-24,Y,30-12-1899 17:25:26,Payment related,1,17
Jim,Y,30-12-1899 00:06:16,ID1746,2021-01-31,Y,30-12-1899 14:05:17,Payment related,1,18
Jim,Y,30-12-1899 00:02:55,ID1823,2021-02-01,Y,30-12-1899 16:14:53,Payment related,1,125
Jim,Y,30-12-1899 00:03:21,ID2830,2021-02-19,Y,30-12-1899 09:17:17,Payment related,1,37
Jim,Y,30-12-1899 00:03:19,ID3136,2021-02-24,Y,30-12-1899 16:42:14,Payment related,1,49
Jim,Y,30-12-1899 00:03:10,ID3732,2021-03-06,Y,30-12-1899 14:28:19,Payment related,1,66
Jim,Y,30-12-1899 00:02:15,ID4711,2021-03-25,Y,30-12-1899 12:04:19,Payment related,1,43
Jim,Y,30-12-1899 00:05:40,ID4996,2021-03-31,Y,30-12-1899 16:37:55,Payment related,1,22
Joe,Y,30-12-1899 00:02:01,ID1560,2021-01-28,Y,30-12-1899 15:53:17,Payment related,1,61
Joe,Y,30-12-1899 00:05:53,ID1551,2021-01-28,Y,30-12-1899 14:18:14,Payment related,1,70
Joe,Y,30-12-1899 00:02:21,ID1593,2021-01-29,Y,30-12-1899 12:44:38,Payment related,1,62
Joe,Y,30-12-1899 00:06:55,ID2050,2021-02-05,Y,30-12-1899 11:39:50,Payment related,1,50
Joe,Y,30-12-1899 00:01:04,ID2678,2021-02-16,Y,30-12-1899 14:26:53,Payment related,1,53
Joe,Y,30-12-1899 00:01:55,ID3911,2021-03-10,Y,30-12-1899 10:07:41,Payment related,1,16
Joe,Y,30-12-1899 00:01:48,ID4003,2021-03-11,Y,30-12-1899 14:28:19,Payment related,1,71
Joe,Y,30-12-1899 00:05:16,ID4009,2021-03-11,Y,30-12-1899 15:34:34,Payment related,1,121
Joe,Y,30-12-1899 00:03:25,ID4320,2021-03-17,Y,30-12-1899 17:12:29,Payment related,1,55
Joe,Y,30-12-1899 00:05:19,ID4380,2021-03-19,Y,30-12-1899 09:15:50,Payment related,1,51
Joe,Y,30-12-1899 00:01:17,ID4409,2021-03-19,Y,30-12-1899 15:24:29,Payment related,1,60
Joe,Y,30-12-1899 00:02:56,ID4680,2021-03-24,Y,30-12-1899 15:33:07,Payment related,1,35
Joe,Y,30-12-1899 00:04:32,ID4831,2021-03-27,Y,30-12-1899 15:46:05,Payment related,1,76
Joe,Y,30-12-1899 00:02:47,ID4920,2021-03-29,Y,30-12-1899 13:59:31,Payment related,1,15
Martha,Y,30-12-1899 00:01:55,ID1298,2021-01-24,Y,30-12-1899 10:03:22,Payment related,1,123
Martha,Y,30-12-1899 00:06:47,ID2501,2021-02-13,Y,30-12-1899 12:12:58,Payment related,1,79
Martha,Y,30-12-1899 00:03:17,ID2671,2021-02-16,Y,30-12-1899 12:10:05,Payment related,1,31
Martha,Y,30-12-1899 00:02:44,ID3417,2021-03-01,Y,30-12-1899 13:16:19,Payment related,1,111
Martha,Y,30-12-1899 00:06:46,ID3755,2021-03-07,Y,30-12-1899 10:01:55,Payment related,1,96
Martha,Y,30-12-1899 00:00:54,ID4293,2021-03-17,Y,30-12-1899 13:01:55,Payment related,1,49
Martha,Y,30-12-1899 00:01:19,ID4297,2021-03-17,Y,30-12-1899 13:58:05,Payment related,1,69
Martha,Y,30-12-1899 00:02:56,ID4662,2021-03-24,Y,30-12-1899 11:34:05,Payment related,1,97
Stewart,Y,30-12-1899 00:06:21,ID2333,2021-02-10,Y,30-12-1899 13:04:48,Payment related,1,77
Stewart,Y,30-12-1899 00:02:36,ID2550,2021-02-14,Y,30-12-1899 11:54:14,Payment related,1,12
Stewart,Y,30-12-1899 00:03:52,ID2568,2021-02-14,Y,30-12-1899 14:24:00,Payment related,1,56
Stewart,Y,30-12-1899 00:01:53,ID2868,2021-02-19,Y,30-12-1899 16:26:24,Payment related,1,110
Stewart,Y,30-12-1899 00:06:02,ID2906,2021-02-20,Y,30-12-1899 12:46:05,Payment related,1,44
Stewart,Y,30-12-1899 00:06:02,ID3185,2021-02-25,Y,30-12-1899 12:34:34,Payment related,1,93
Stewart,Y,30-12-1899 00:04:49,ID4983,2021-03-31,Y,30-12-1899 11:32:38,Payment related,1,81
Becky,Y,30-12-1899 00:03:11,ID1040,2021-01-19,Y,30-12-1899 09:44:38,Payment related,2,10
Becky,Y,30-12-1899 00:06:01,ID2165,2021-02-07,Y,30-12-1899 11:24:00,Payment related,2,51
Becky,Y,30-12-1899 00:03:15,ID2423,2021-02-11,Y,30-12-1899 15:04:19,Payment related,2,84
Becky,Y,30-12-1899 00:00:41,ID2839,2021-02-19,Y,30-12-1899 11:42:43,Payment related,2,113
Becky,Y,30-12-1899 00:01:26,ID3028,2021-02-22,Y,30-12-1899 15:37:26,Payment related,2,92
Becky,Y,30-12-1899 00:05:29,ID3230,2021-02-26,Y,30-12-1899 11:36:58,Payment related,2,97
Becky,Y,30-12-1899 00:01:40,ID3446,2021-03-01,Y,30-12-1899 17:03:50,Payment related,2,31
Becky,Y,30-12-1899 00:02:24,ID3410,2021-03-01,Y,30-12-1899 13:06:14,Payment related,2,33
Becky,Y,30-12-1899 00:05:27,ID4383,2021-03-19,Y,30-12-1899 10:03:22,Payment related,2,102
Dan,Y,30-12-1899 00:06:09,ID1377,2021-01-25,Y,30-12-1899 12:53:17,Payment related,2,80
Dan,Y,30-12-1899 00:02:54,ID1818,2021-02-01,Y,30-12-1899 14:32:38,Payment related,2,72
Dan,Y,30-12-1899 00:05:32,ID2429,2021-02-11,Y,30-12-1899 16:29:17,Payment related,2,80
Dan,Y,30-12-1899 00:04:14,ID2658,2021-02-16,Y,30-12-1899 10:23:31,Payment related,2,75
Dan,Y,30-12-1899 00:06:38,ID3710,2021-03-06,Y,30-12-1899 11:25:26,Payment related,2,93
Dan,Y,30-12-1899 00:02:47,ID4459,2021-03-20,Y,30-12-1899 15:43:12,Payment related,2,56
Dan,Y,30-12-1899 00:05:40,ID4745,2021-03-26,Y,30-12-1899 10:00:29,Payment related,2,45
Diane,Y,30-12-1899 00:06:11,ID1573,2021-01-28,Y,30-12-1899 18:00:00,Payment related,2,54
Diane,Y,30-12-1899 00:04:18,ID1619,2021-01-29,Y,30-12-1899 15:44:38,Payment related,2,75
Diane,Y,30-12-1899 00:04:35,ID3897,2021-03-09,Y,30-12-1899 16:52:19,Payment related,2,81
Greg,Y,30-12-1899 00:01:41,ID1080,2021-01-19,Y,30-12-1899 15:34:34,Payment related,2,93
Greg,Y,30-12-1899 00:01:34,ID1261,2021-01-23,Y,30-12-1899 12:54:43,Payment related,2,89
Greg,Y,30-12-1899 00:02:44,ID1864,2021-02-02,Y,30-12-1899 13:46:34,Payment related,2,21
Greg,Y,30-12-1899 00:02:44,ID2253,2021-02-09,Y,30-12-1899 10:27:50,Payment related,2,42
Greg,Y,30-12-1899 00:01:45,ID2435,2021-02-11,Y,30-12-1899 17:24:00,Payment related,2,91
Greg,Y,30-12-1899 00:01:14,ID2489,2021-02-13,Y,30-12-1899 09:54:43,Payment related,2,62
Greg,Y,30-12-1899 00:01:37,ID2778,2021-02-18,Y,30-12-1899 09:23:02,Payment related,2,86
Greg,Y,30-12-1899 00:03:24,ID3113,2021-02-24,Y,30-12-1899 13:58:05,Payment related,2,65
Greg,Y,30-12-1899 00:04:32,ID3979,2021-03-11,Y,30-12-1899 12:20:10,Payment related,2,20
Greg,Y,30-12-1899 00:02:31,ID4109,2021-03-13,Y,30-12-1899 15:59:02,Payment related,2,107
Greg,Y,30-12-1899 00:01:12,ID4342,2021-03-18,Y,30-12-1899 12:02:53,Payment related,2,57
Greg,Y,30-12-1899 00:03:50,ID4806,2021-03-27,Y,30-12-1899 12:23:02,Payment related,2,40
Greg,Y,30-12-1899 00:02:32,ID4884,2021-03-28,Y,30-12-1899 17:19:41,Payment related,2,10
Jim,Y,30-12-1899 00:04:01,ID1229,2021-01-22,Y,30-12-1899 17:47:02,Payment related,2,71
Jim,Y,30-12-1899 00:02:42,ID1918,2021-02-03,Y,30-12-1899 12:57:36,Payment related,2,78
Jim,Y,30-12-1899 00:02:17,ID2546,2021-02-14,Y,30-12-1899 10:30:43,Payment related,2,54
Jim,Y,30-12-1899 00:04:46,ID3115,2021-02-24,Y,30-12-1899 14:24:00,Payment related,2,82
Jim,Y,30-12-1899 00:03:37,ID3666,2021-03-05,Y,30-12-1899 14:22:34,Payment related,2,28
Jim,Y,30-12-1899 00:01:13,ID4949,2021-03-30,Y,30-12-1899 09:05:46,Payment related,2,92
Joe,Y,30-12-1899 00:01:19,ID1681,2021-01-30,Y,30-12-1899 15:38:53,Payment related,2,33
Joe,Y,30-12-1899 00:05:43,ID1724,2021-01-31,Y,30-12-1899 09:30:14,Payment related,2,73
Joe,Y,30-12-1899 00:02:57,ID2083,2021-02-05,Y,30-12-1899 15:41:46,Payment related,2,12
Joe,Y,30-12-1899 00:03:37,ID2356,2021-02-10,Y,30-12-1899 17:18:14,Payment related,2,23
Joe,Y,30-12-1899 00:01:10,ID2554,2021-02-14,Y,30-12-1899 12:41:46,Payment related,2,70
Joe,Y,30-12-1899 00:06:15,ID3940,2021-03-10,Y,30-12-1899 16:00:29,Payment related,2,113
Martha,Y,30-12-1899 00:05:08,ID1929,2021-02-03,Y,30-12-1899 13:49:26,Payment related,2,72
Martha,Y,30-12-1899 00:00:33,ID2722,2021-02-17,Y,30-12-1899 10:03:22,Payment related,2,89
Martha,Y,30-12-1899 00:03:06,ID3191,2021-02-25,Y,30-12-1899 14:57:07,Payment related,2,46
Martha,Y,30-12-1899 00:01:47,ID3359,2021-02-28,Y,30-12-1899 13:09:07,Payment related,2,52
Martha,Y,30-12-1899 00:02:10,ID4412,2021-03-19,Y,30-12-1899 15:28:48,Payment related,2,99
Martha,Y,30-12-1899 00:01:43,ID4839,2021-03-27,Y,30-12-1899 16:16:19,Payment related,2,23
Stewart,Y,30-12-1899 00:05:16,ID1250,2021-01-23,Y,30-12-1899 11:35:31,Payment related,2,28
Stewart,Y,30-12-1899 00:03:13,ID1599,2021-01-29,Y,30-12-1899 12:51:50,Payment related,2,105
Stewart,Y,30-12-1899 00:03:56,ID3828,2021-03-08,Y,30-12-1899 13:50:53,Payment related,2,35
Stewart,Y,30-12-1899 00:06:07,ID4080,2021-03-13,Y,30-12-1899 10:49:26,Payment related,2,56
Stewart,Y,30-12-1899 00:05:09,ID4476,2021-03-20,Y,30-12-1899 17:58:34,Payment related,2,17
Stewart,Y,30-12-1899 00:01:22,ID4679,2021-03-24,Y,30-12-1899 15:33:07,Payment related,2,53
Becky,Y,30-12-1899 00:00:56,ID1103,2021-01-20,Y,30-12-1899 11:24:00,Payment related,3,43
Becky,Y,30-12-1899 00:06:44,ID1314,2021-01-24,Y,30-12-1899 12:25:55,Payment related,3,51
Becky,Y,30-12-1899 00:06:03,ID1387,2021-01-25,Y,30-12-1899 14:34:05,Payment related,3,111
Becky,Y,30-12-1899 00:03:53,ID1408,2021-01-26,Y,30-12-1899 09:41:46,Payment related,3,13
Becky,Y,30-12-1899 00:04:42,ID1496,2021-01-27,Y,30-12-1899 14:54:14,Payment related,3,32
Becky,Y,30-12-1899 00:00:43,ID1645,2021-01-30,Y,30-12-1899 10:40:48,Payment related,3,22
Becky,Y,30-12-1899 00:02:26,ID2102,2021-02-06,Y,30-12-1899 09:57:36,Payment related,3,23
Becky,Y,30-12-1899 00:06:13,ID2312,2021-02-10,Y,30-12-1899 11:03:50,Payment related,3,116
Becky,Y,30-12-1899 00:02:49,ID2707,2021-02-16,Y,30-12-1899 17:52:48,Payment related,3,15
Becky,Y,30-12-1899 00:06:22,ID2900,2021-02-20,Y,30-12-1899 12:02:53,Payment related,3,20
Becky,Y,30-12-1899 00:05:50,ID2921,2021-02-20,Y,30-12-1899 15:12:58,Payment related,3,30
Becky,Y,30-12-1899 00:02:53,ID3049,2021-02-23,Y,30-12-1899 09:23:02,Payment related,3,23
Becky,Y,30-12-1899 00:06:26,ID3271,2021-02-26,Y,30-12-1899 17:51:22,Payment related,3,91
Becky,Y,30-12-1899 00:06:26,ID3616,2021-03-04,Y,30-12-1899 15:36:00,Payment related,3,32
Becky,Y,30-12-1899 00:01:20,ID3595,2021-03-04,Y,30-12-1899 12:00:00,Payment related,3,50
Becky,Y,30-12-1899 00:01:53,ID3657,2021-03-05,Y,30-12-1899 12:50:24,Payment related,3,34
Becky,Y,30-12-1899 00:06:19,ID3769,2021-03-07,Y,30-12-1899 13:20:38,Payment related,3,22
Becky,Y,30-12-1899 00:01:54,ID3834,2021-03-08,Y,30-12-1899 15:00:00,Payment related,3,110
Becky,Y,30-12-1899 00:01:23,ID3942,2021-03-10,Y,30-12-1899 16:30:43,Payment related,3,103
Becky,Y,30-12-1899 00:01:31,ID4068,2021-03-12,Y,30-12-1899 17:00:58,Payment related,3,45
Becky,Y,30-12-1899 00:05:46,ID4127,2021-03-14,Y,30-12-1899 10:07:41,Payment related,3,21
Becky,Y,30-12-1899 00:03:48,ID4631,2021-03-23,Y,30-12-1899 17:21:07,Payment related,3,19
Becky,Y,30-12-1899 00:01:37,ID4712,2021-03-25,Y,30-12-1899 12:04:19,Payment related,3,95
Becky,Y,30-12-1899 00:04:57,ID4784,2021-03-26,Y,30-12-1899 16:27:50,Payment related,3,101
Becky,Y,30-12-1899 00:01:54,ID4816,2021-03-27,Y,30-12-1899 14:09:36,Payment related,3,51
Dan,Y,30-12-1899 00:06:03,ID1031,2021-01-19,Y,30-12-1899 09:02:53,Payment related,3,125
Dan,Y,30-12-1899 00:05:16,ID1422,2021-01-26,Y,30-12-1899 11:19:41,Payment related,3,68
Dan,Y,30-12-1899 00:02:37,ID1489,2021-01-27,Y,30-12-1899 13:27:50,Payment related,3,27
Dan,Y,30-12-1899 00:06:04,ID1514,2021-01-27,Y,30-12-1899 17:12:29,Payment related,3,77
Dan,Y,30-12-1899 00:04:22,ID1505,2021-01-27,Y,30-12-1899 16:01:55,Payment related,3,99
Dan,Y,30-12-1899 00:02:36,ID1608,2021-01-29,Y,30-12-1899 13:37:55,Payment related,3,77
Dan,Y,30-12-1899 00:05:51,ID1655,2021-01-30,Y,30-12-1899 12:23:02,Payment related,3,13
Dan,Y,30-12-1899 00:04:37,ID2064,2021-02-05,Y,30-12-1899 13:07:41,Payment related,3,93
Dan,Y,30-12-1899 00:05:08,ID2660,2021-02-16,Y,30-12-1899 10:30:43,Payment related,3,21
Dan,Y,30-12-1899 00:05:31,ID2794,2021-02-18,Y,30-12-1899 11:18:14,Payment related,3,25
Dan,Y,30-12-1899 00:06:31,ID3384,2021-02-28,Y,30-12-1899 16:50:53,Payment related,3,118
Dan,Y,30-12-1899 00:04:44,ID3664,2021-03-05,Y,30-12-1899 14:13:55,Payment related,3,65
Dan,Y,30-12-1899 00:03:13,ID3662,2021-03-05,Y,30-12-1899 13:42:14,Payment related,3,75
Dan,Y,30-12-1899 00:02:35,ID3820,2021-03-08,Y,30-12-1899 13:07:41,Payment related,3,29
Dan,Y,30-12-1899 00:04:49,ID3888,2021-03-09,Y,30-12-1899 15:27:22,Payment related,3,113
Dan,Y,30-12-1899 00:01:30,ID4252,2021-03-16,Y,30-12-1899 13:32:10,Payment related,3,61
Dan,Y,30-12-1899 00:06:01,ID4264,2021-03-16,Y,30-12-1899 14:34:05,Payment related,3,71
Dan,Y,30-12-1899 00:03:38,ID4505,2021-03-21,Y,30-12-1899 13:09:07,Payment related,3,124
Dan,Y,30-12-1899 00:01:07,ID4661,2021-03-24,Y,30-12-1899 11:34:05,Payment related,3,82
Dan,Y,30-12-1899 00:06:39,ID4824,2021-03-27,Y,30-12-1899 15:21:36,Payment related,3,79
Diane,Y,30-12-1899 00:04:23,ID1166,2021-01-21,Y,30-12-1899 16:29:17,Payment related,3,16
Diane,Y,30-12-1899 00:01:31,ID1415,2021-01-26,Y,30-12-1899 10:50:53,Payment related,3,72
Diane,Y,30-12-1899 00:04:02,ID2041,2021-02-05,Y,30-12-1899 10:30:43,Payment related,3,54
Diane,Y,30-12-1899 00:02:44,ID2132,2021-02-06,Y,30-12-1899 13:43:41,Payment related,3,123
Diane,Y,30-12-1899 00:06:46,ID2233,2021-02-08,Y,30-12-1899 16:13:26,Payment related,3,119
Diane,Y,30-12-1899 00:02:04,ID2427,2021-02-11,Y,30-12-1899 15:59:02,Payment related,3,13
Diane,Y,30-12-1899 00:02:17,ID2448,2021-02-12,Y,30-12-1899 10:26:24,Payment related,3,67
Diane,Y,30-12-1899 00:05:33,ID2522,2021-02-13,Y,30-12-1899 14:39:50,Payment related,3,59
Diane,Y,30-12-1899 00:02:12,ID2756,2021-02-17,Y,30-12-1899 15:02:53,Payment related,3,99
Diane,Y,30-12-1899 00:04:53,ID2780,2021-02-18,Y,30-12-1899 09:43:12,Payment related,3,125
Diane,Y,30-12-1899 00:00:51,ID2939,2021-02-20,Y,30-12-1899 17:25:26,Payment related,3,22
Diane,Y,30-12-1899 00:01:18,ID3066,2021-02-23,Y,30-12-1899 12:59:02,Payment related,3,41
Diane,Y,30-12-1899 00:05:15,ID3841,2021-03-08,Y,30-12-1899 16:37:55,Payment related,3,105
Diane,Y,30-12-1899 00:04:33,ID4087,2021-03-13,Y,30-12-1899 11:42:43,Payment related,3,13
Diane,Y,30-12-1899 00:04:04,ID4161,2021-03-14,Y,30-12-1899 15:27:22,Payment related,3,117
Diane,Y,30-12-1899 00:04:39,ID4503,2021-03-21,Y,30-12-1899 12:53:17,Payment related,3,109
Diane,Y,30-12-1899 00:04:52,ID4567,2021-03-22,Y,30-12-1899 14:13:55,Payment related,3,94
Diane,Y,30-12-1899 00:00:51,ID4879,2021-03-28,Y,30-12-1899 17:05:17,Payment related,3,24
Diane,Y,30-12-1899 00:01:13,ID4950,2021-03-30,Y,30-12-1899 09:21:36,Payment related,3,108
Diane,Y,30-12-1899 00:03:16,ID4997,2021-03-31,Y,30-12-1899 16:45:07,Payment related,3,100
Greg,Y,30-12-1899 00:05:01,ID1029,2021-01-18,Y,30-12-1899 17:55:41,Payment related,3,46
Greg,Y,30-12-1899 00:07:00,ID1197,2021-01-22,Y,30-12-1899 11:55:41,Payment related,3,13
Greg,Y,30-12-1899 00:03:22,ID1704,2021-01-30,Y,30-12-1899 17:12:29,Payment related,3,114
Greg,Y,30-12-1899 00:03:12,ID1715,2021-01-31,Y,30-12-1899 09:08:38,Payment related,3,27
Greg,Y,30-12-1899 00:03:48,ID1733,2021-01-31,Y,30-12-1899 12:00:00,Payment related,3,102
Greg,Y,30-12-1899 00:04:50,ID1909,2021-02-03,Y,30-12-1899 12:01:26,Payment related,3,62
Greg,Y,30-12-1899 00:02:51,ID2112,2021-02-06,Y,30-12-1899 11:25:26,Payment related,3,76
Greg,Y,30-12-1899 00:06:21,ID2107,2021-02-06,Y,30-12-1899 10:48:00,Payment related,3,120
Greg,Y,30-12-1899 00:01:03,ID2226,2021-02-08,Y,30-12-1899 14:26:53,Payment related,3,66
Greg,Y,30-12-1899 00:01:42,ID2357,2021-02-10,Y,30-12-1899 17:25:26,Payment related,3,99
Greg,Y,30-12-1899 00:00:56,ID2343,2021-02-10,Y,30-12-1899 15:46:05,Payment related,3,120
Greg,Y,30-12-1899 00:06:31,ID2379,2021-02-11,Y,30-12-1899 11:05:17,Payment related,3,58
Greg,Y,30-12-1899 00:03:46,ID2569,2021-02-14,Y,30-12-1899 14:49:55,Payment related,3,88
Greg,Y,30-12-1899 00:03:48,ID3101,2021-02-24,Y,30-12-1899 09:36:00,Payment related,3,37
Greg,Y,30-12-1899 00:01:13,ID3155,2021-02-25,Y,30-12-1899 09:10:05,Payment related,3,118
Greg,Y,30-12-1899 00:02:11,ID3227,2021-02-26,Y,30-12-1899 11:03:50,Payment related,3,119
Greg,Y,30-12-1899 00:02:52,ID3599,2021-03-04,Y,30-12-1899 12:46:05,Payment related,3,102
Greg,Y,30-12-1899 00:04:52,ID3845,2021-03-08,Y,30-12-1899 17:31:12,Payment related,3,15
Greg,Y,30-12-1899 00:04:01,ID3883,2021-03-09,Y,30-12-1899 15:21:36,Payment related,3,88
Greg,Y,30-12-1899 00:00:44,ID3953,2021-03-11,Y,30-12-1899 09:40:19,Payment related,3,48
Greg,Y,30-12-1899 00:02:17,ID3969,2021-03-11,Y,30-12-1899 11:00:58,Payment related,3,79
Greg,Y,30-12-1899 00:05:00,ID4024,2021-03-12,Y,30-12-1899 09:11:31,Payment related,3,71
Greg,Y,30-12-1899 00:03:33,ID4228,2021-03-16,Y,30-12-1899 10:10:34,Payment related,3,38
Greg,Y,30-12-1899 00:03:48,ID4324,2021-03-17,Y,30-12-1899 17:24:00,Payment related,3,32
Greg,Y,30-12-1899 00:00:43,ID4345,2021-03-18,Y,30-12-1899 12:51:50,Payment related,3,13
Greg,Y,30-12-1899 00:04:57,ID4520,2021-03-21,Y,30-12-1899 14:36:58,Payment related,3,95
Greg,Y,30-12-1899 00:03:14,ID4490,2021-03-21,Y,30-12-1899 11:09:36,Payment related,3,113
Greg,Y,30-12-1899 00:03:51,ID4540,2021-03-22,Y,30-12-1899 09:44:38,Payment related,3,81
Greg,Y,30-12-1899 00:00:35,ID4770,2021-03-26,Y,30-12-1899 12:51:50,Payment related,3,22
Greg,Y,30-12-1899 00:01:26,ID4859,2021-03-28,Y,30-12-1899 11:28:19,Payment related,3,88
Jim,Y,30-12-1899 00:02:50,ID1410,2021-01-26,Y,30-12-1899 09:51:50,Payment related,3,79
Jim,Y,30-12-1899 00:05:58,ID1494,2021-01-27,Y,30-12-1899 14:45:36,Payment related,3,15
Jim,Y,30-12-1899 00:01:12,ID1586,2021-01-29,Y,30-12-1899 10:29:17,Payment related,3,94
Jim,Y,30-12-1899 00:03:43,ID2324,2021-02-10,Y,30-12-1899 12:15:50,Payment related,3,88
Jim,Y,30-12-1899 00:05:46,ID2528,2021-02-13,Y,30-12-1899 15:57:36,Payment related,3,71
Jim,Y,30-12-1899 00:03:48,ID2601,2021-02-15,Y,30-12-1899 10:01:55,Payment related,3,103
Jim,Y,30-12-1899 00:03:12,ID2640,2021-02-15,Y,30-12-1899 15:46:05,Payment related,3,103
Jim,Y,30-12-1899 00:01:13,ID2959,2021-02-21,Y,30-12-1899 11:54:14,Payment related,3,73
Jim,Y,30-12-1899 00:02:10,ID2999,2021-02-22,Y,30-12-1899 09:44:38,Payment related,3,24
Jim,Y,30-12-1899 00:03:04,ID3419,2021-03-01,Y,30-12-1899 13:20:38,Payment related,3,79
Jim,Y,30-12-1899 00:05:59,ID3454,2021-03-02,Y,30-12-1899 09:24:29,Payment related,3,117
Jim,Y,30-12-1899 00:04:19,ID3997,2021-03-11,Y,30-12-1899 13:59:31,Payment related,3,109
Jim,Y,30-12-1899 00:01:55,ID4482,2021-03-21,Y,30-12-1899 09:27:22,Payment related,3,70
Jim,Y,30-12-1899 00:05:17,ID4688,2021-03-24,Y,30-12-1899 16:27:50,Payment related,3,54
Jim,Y,30-12-1899 00:04:58,ID4723,2021-03-25,Y,30-12-1899 15:23:02,Payment related,3,65
Jim,Y,30-12-1899 00:04:54,ID4818,2021-03-27,Y,30-12-1899 14:19:41,Payment related,3,50
Jim,Y,30-12-1899 00:01:02,ID4910,2021-03-29,Y,30-12-1899 12:00:00,Payment related,3,92
Joe,Y,30-12-1899 00:04:32,ID1287,2021-01-24,Y,30-12-1899 09:05:46,Payment related,3,57
Joe,Y,30-12-1899 00:00:54,ID1385,2021-01-25,Y,30-12-1899 14:26:53,Payment related,3,106
Joe,Y,30-12-1899 00:06:22,ID1455,2021-01-26,Y,30-12-1899 16:00:29,Payment related,3,36
Joe,Y,30-12-1899 00:02:42,ID1946,2021-02-03,Y,30-12-1899 16:48:00,Payment related,3,53
Joe,Y,30-12-1899 00:04:43,ID2208,2021-02-08,Y,30-12-1899 09:15:50,Payment related,3,112
Joe,Y,30-12-1899 00:01:38,ID2604,2021-02-15,Y,30-12-1899 10:20:38,Payment related,3,113
Joe,Y,30-12-1899 00:02:51,ID2691,2021-02-16,Y,30-12-1899 16:14:53,Payment related,3,37
Joe,Y,30-12-1899 00:06:13,ID2670,2021-02-16,Y,30-12-1899 11:26:53,Payment related,3,39
Joe,Y,30-12-1899 00:06:13,ID3606,2021-03-04,Y,30-12-1899 13:40:48,Payment related,3,11
Joe,Y,30-12-1899 00:06:36,ID3701,2021-03-06,Y,30-12-1899 10:40:48,Payment related,3,117
Joe,Y,30-12-1899 00:06:45,ID3925,2021-03-10,Y,30-12-1899 13:42:14,Payment related,3,51
Joe,Y,30-12-1899 00:04:47,ID4192,2021-03-15,Y,30-12-1899 12:28:48,Payment related,3,91
Joe,Y,30-12-1899 00:03:42,ID4276,2021-03-16,Y,30-12-1899 16:36:29,Payment related,3,66
Joe,Y,30-12-1899 00:04:16,ID4887,2021-03-28,Y,30-12-1899 17:58:34,Payment related,3,64
Martha,Y,30-12-1899 00:05:45,ID1072,2021-01-19,Y,30-12-1899 13:45:07,Payment related,3,116
Martha,Y,30-12-1899 00:05:06,ID1170,2021-01-21,Y,30-12-1899 17:11:02,Payment related,3,68
Martha,Y,30-12-1899 00:05:36,ID1524,2021-01-28,Y,30-12-1899 09:12:58,Payment related,3,39
